GeographyCode,KS101EW0008,KS101EW0001,KS102EW0036,KS102EW0037,KS102EW0038,KS201EW0020,KS201EW0021,KS201EW0022,KS201EW0023,KS201EW0024,KS201EW0025,KS201EW0026,KS201EW0027,KS201EW0028,KS201EW0029,KS201EW0030,KS201EW0031,KS201EW0032,KS201EW0033,KS201EW0034,KS201EW0035,KS201EW0036,KS201EW0037,KS401EW0020,KS401EW0021,KS401EW0022,KS401EW0023,KS401EW0024,KS401EW0025,KS401EW0026,KS402EW0010,KS402EW0011,KS402EW0012,KS402EW0013,KS402EW0014,KS402EW0015,KS402EW0016,KS402EW0017,KS501EW0014,KS501EW0015,KS501EW0016,KS501EW0017,KS501EW0018,KS501EW0019,KS501EW0020,KS608EW0011,KS608EW0012,KS608EW0013,KS608EW0014,KS608EW0015,KS608EW0016,KS608EW0017,KS608EW0018,KS608EW0019
E01002096,89.3,1645,27.17325228,61.76291793,11.06382979,27.23404255,2.492401216,1.094224924,19.81762918,3.76899696,0.547112462,1.337386018,2.188449848,2.249240122,0.547112462,3.525835866,0.243161094,3.221884498,13.06990881,9.787234043,2.492401216,1.337386018,5.045592705,8.445945946,21.62162162,52.02702703,14.69594595,3.040540541,0.168918919,0,9.777015437,21.7838765,0.686106346,45.45454545,11.4922813,8.576329331,1.200686106,1.02915952,30.13355593,13.43906511,13.35559265,1.085141903,8.430717863,22.12020033,11.43572621,5.633802817,12.5,10.56338028,11.44366197,9.85915493,13.02816901,11.79577465,7.922535211,17.25352113
E01002097,156,1693,32.25044301,62.13821618,5.611340814,22.6225635,3.189604253,0.472533963,19.25575901,3.248670998,2.362669817,0.886001181,3.898405198,1.772002363,0.76786769,1.831069108,1.299468399,4.607206143,13.70348494,8.092144123,4.607206143,1.004134672,6.379208506,7.3089701,17.27574751,54.15282392,15.44850498,3.65448505,2.159468439,0,10.81081081,24.15540541,0.506756757,41.21621622,4.898648649,15.2027027,1.182432432,2.027027027,27.63731473,11.94420227,13.86224935,0.697471665,10.72362685,22.66782912,12.46730602,7.284768212,16.39072848,8.443708609,10.92715232,11.42384106,12.41721854,12.08609272,6.622516556,14.40397351
E01002091,86.6,1802,25.47169811,60.54384018,13.98446171,22.36403996,2.108768036,0.665926748,24.47280799,1.165371809,0.998890122,2.05327414,2.44173141,1.054384018,0.887902331,1.553829079,0.776914539,3.440621532,14.70588235,10.15538291,3.274139845,0.998890122,6.881243063,6.7381317,31.08728943,35.06891271,23.27718224,3.36906585,0.153139357,0.306278714,11.33858268,18.26771654,1.102362205,48.34645669,6.141732283,11.96850394,1.417322835,1.417322835,36.48548027,13.55174981,10.64780343,1.042442293,9.233060313,16.15785555,12.88160834,7.567567568,8.828828829,10.09009009,11.17117117,13.15315315,12.61261261,10.27027027,8.828828829,17.47747748
E01002092,82.2,1697,26.81202121,68.70948733,4.478491455,15.61579258,1.35533294,0.117855038,23.09958751,1.708898055,1.826753094,1.237477902,2.180318209,1.237477902,0.824985268,1.826753094,0.353565115,4.007071302,21.15497938,12.25692398,4.419563936,1.178550383,5.598114319,4.310344828,6.752873563,12.21264368,75.7183908,0.718390805,0.143678161,0.143678161,6.386066763,17.70682148,4.063860668,18.287373,12.33671988,36.86502177,2.031930334,2.322206096,25.60386473,11.83574879,14.49275362,1.207729469,9.661835749,24.87922705,12.31884058,7.963246554,14.08882083,8.728943338,11.48545176,9.341500766,12.55742726,10.26033691,8.116385911,17.45788668
E01002094,61.5,1554,27.7992278,64.67181467,7.528957529,21.49292149,1.930501931,0.064350064,21.2998713,2.831402831,1.287001287,0.900900901,2.380952381,1.415701416,1.158301158,2.252252252,0.900900901,4.182754183,13.25611326,12.0978121,5.083655084,0.514800515,6.94980695,9.854014599,24.45255474,55.83941606,7.846715328,1.824817518,0.182481752,0,10.72088725,20.33271719,0.924214418,40.11090573,9.426987061,15.7116451,0.739371534,2.033271719,27.18360071,12.65597148,14.79500891,0.713012478,11.4973262,22.72727273,10.42780749,5.087719298,10.52631579,9.649122807,13.85964912,10.1754386,13.15789474,11.22807018,8.596491228,17.71929825
E01002095,58,1644,29.13625304,65.3892944,5.474452555,23.96593674,1.824817518,0.121654501,19.5863747,4.075425791,0.790754258,1.216545012,2.433090024,1.094890511,1.338199513,3.345498783,0.729927007,4.501216545,12.95620438,11.80048662,3.710462287,1.094890511,5.413625304,9.807073955,12.86173633,55.14469453,16.39871383,5.144694534,0.643086817,0,5.463576159,16.05960265,0.993377483,35.92715232,21.02649007,17.38410596,0.662251656,2.483443709,27.89699571,12.78969957,15.6223176,1.115879828,8.755364807,22.31759657,11.50214592,5.930807249,14.82701812,11.8616145,10.21416804,10.70840198,13.50906096,10.70840198,7.578253707,14.66227348
E01002098,68.9,1349,15.27057079,76.42698295,8.302446257,40.84507042,5.18902891,0.518902891,22.01630838,2.372127502,0.741289844,0.963676798,2.00148258,3.706449222,0.222386953,0.444773907,2.297998517,4.002965159,4.966641957,4.595997035,1.482579689,0.889547813,2.742772424,2.283849918,5.546492659,43.71941272,11.41924959,35.88907015,0.978792822,0.163132137,18.54304636,27.15231788,0.82781457,5.132450331,11.58940397,34.93377483,0.993377483,0.82781457,12.33595801,9.361329834,8.573928259,0.612423447,10.23622047,47.33158355,11.54855643,8.76747141,25.66709022,20.45743329,12.3252859,9.402795426,7.49682338,4.828462516,3.811944091,7.242693774
E01002101,93.1,1916,17.37995825,73.64300627,8.97703549,23.79958246,3.131524008,0.313152401,34.86430063,3.131524008,1.043841336,2.035490605,1.409185804,3.60125261,0.730688935,3.60125261,0.730688935,2.296450939,7.463465553,3.235908142,2.713987474,0.574112735,5.323590814,4.689655172,12.96551724,29.51724138,18.75862069,33.79310345,0.137931034,0.137931034,18.76790831,32.52148997,0.573065903,4.584527221,3.438395415,37.67908309,1.146131805,1.289398281,19.26721415,8.401768793,12.31838282,1.263423879,8.02274163,30.76437145,19.96209728,8.069458631,16.24106231,13.07456588,8.375893769,12.76813075,6.945863126,7.865168539,9.805924413,16.85393258
E01002102,59.1,1882,16.68437832,75.07970244,8.235919235,24.60148778,2.391073326,0,33.31562168,2.497343252,0.690754516,0.903294368,1.540913921,4.144527099,1.168969182,1.965993624,0.903294368,4.197662062,7.704569607,5.526036132,1.70031881,0.637619554,6.110520723,3.267973856,14.64052288,16.33986928,18.5620915,43.52941176,3.529411765,0.130718954,14.09574468,20.61170213,0.664893617,7.446808511,8.244680851,46.80851064,1.329787234,0.79787234,15.68877551,10.07653061,9.566326531,1.084183673,8.290816327,38.39285714,16.9005102,8.527918782,21.72588832,13.29949239,10.15228426,12.89340102,7.817258883,6.802030457,4.467005076,14.31472081
E01002105,156.5,2052,16.32553606,76.36452242,7.309941521,20.76023392,2.485380117,0.243664717,37.03703704,1.364522417,0.730994152,1.364522417,2.192982456,4.77582846,0.584795322,2.923976608,2.582846004,5.555555556,5.847953216,4.678362573,3.557504873,0.633528265,2.680311891,3.644646925,5.239179954,19.93166287,32.11845103,35.76309795,3.189066059,0.113895216,8.710801394,16.14401858,0.116144019,11.14982578,9.291521487,52.03252033,0.81300813,1.742160279,17.93826441,8.153756552,9.493302271,1.106581246,9.55154339,35.06115317,18.69539895,7.27595386,14.55190772,12.3336291,10.7364685,12.24489796,8.961845608,9.316770186,4.347826087,20.23070098
E01002099,133.2,2108,25,66.88804554,8.111954459,17.69449715,2.324478178,0.04743833,28.03605313,2.79886148,1.043643264,1.043643264,2.182163188,2.514231499,0.284629981,2.039848197,2.134724858,4.648956357,13.23529412,9.487666034,4.743833017,0.948766603,4.791271347,4,5.454545455,16.36363636,69.57575758,4.242424242,0.242424242,0.121212121,5.289052891,14.39114391,0.86100861,48.46248462,7.380073801,20.66420664,0.86100861,2.09102091,28.27324478,9.487666034,12.46046806,0.948766603,10.1201771,23.71916509,14.99051233,4.865556978,15.2368758,11.77976953,10.88348271,11.77976953,9.987195903,11.39564661,4.993597951,19.07810499
E01002100,135,1909,22.3677318,69.61760083,8.014667364,20.37716082,2.566788895,0.419067575,25.77265584,1.938187533,1.99057098,1.571503405,2.042954426,5.028810896,1.728653745,4.033525406,3.457307491,5.081194343,9.481403876,5.29072813,3.981141959,1.414353064,3.823991619,5.436337625,10.15736767,34.90701001,33.9055794,11.87410587,3.576537911,0.143061516,17.64705882,20.73529412,4.705882353,17.64705882,9.558823529,26.61764706,1.176470588,1.911764706,23.14439946,9.649122807,11.53846154,1.147098516,9.446693657,27.80026991,17.27395412,5.568720379,15.52132701,8.886255924,12.32227488,13.507109,7.345971564,12.55924171,5.687203791,18.60189573
E01002103,108.4,1862,19.28034372,71.53598281,9.183673469,20.8915145,4.081632653,0.161117078,30.93447905,1.557465091,1.557465091,1.288936627,2.738990333,3.705692803,0.751879699,1.933404941,4.511278195,5.048335124,6.390977444,4.77980666,4.081632653,0.805585392,4.77980666,7.305936073,13.08980213,46.42313546,23.28767123,7.762557078,2.130898021,0,20.58823529,24.76780186,2.012383901,8.823529412,5.72755418,34.98452012,1.857585139,1.238390093,20.15968064,9.98003992,9.514304724,0.931470393,9.580838323,30.87159015,18.96207585,7.969432314,16.59388646,11.24454148,9.061135371,13.75545852,6.877729258,9.6069869,4.912663755,19.97816594
E01002104,84.6,1436,19.77715878,69.84679665,10.37604457,23.46796657,4.665738162,0.417827298,24.37325905,1.39275766,2.298050139,1.114206128,2.715877437,5.222841226,0.557103064,3.621169916,2.924791086,3.969359331,7.451253482,7.17270195,3.551532033,0.278551532,4.805013928,7.212475634,15.39961014,56.7251462,10.33138402,9.746588694,0.584795322,0,24.15169661,29.74051896,0.598802395,14.77045908,6.18762475,22.55489022,0.199600798,1.796407186,21.78819444,10.67708333,10.9375,0.78125,9.027777778,32.89930556,13.88888889,7.522123894,14.89675516,12.83185841,11.50442478,13.71681416,8.259587021,10.32448378,6.04719764,14.89675516
E01001963,35.6,1820,24.39560439,65.10989011,10.4945055,62.58241758,4.175824176,0.604395604,14.83516484,1.208791209,0.274725275,2.527472527,1.043956044,1.923076923,0.43956044,0.604395604,0.384615385,1.868131868,2.637362637,1.483516484,1.318681319,0.32967033,1.758241758,2.861230329,19.74248927,38.48354793,6.86695279,29.47067239,2.575107296,0,31.11432706,41.82344428,0,5.06512301,1.447178003,19.10274964,0.289435601,1.157742402,8.284883721,5.377906977,9.738372093,1.162790698,10.46511628,60.02906977,4.941860465,16.54294804,34.35843054,23.43584305,8.801696713,4.665959703,5.408271474,2.332979852,1.378579003,3.075291622
E01001964,25.1,1588,18.07304786,75,6.926952141,54.28211587,4.156171285,0,17.44332494,1.511335013,0.881612091,1.826196474,2.518891688,3.085642317,0.944584383,0.692695214,0.440806045,3.085642317,2.770780856,3.022670025,1.44836272,0.314861461,1.574307305,2.627737226,12.11678832,20.87591241,18.39416058,42.91970803,3.065693431,0,20.68965517,35.23238381,0.59970015,4.047976012,6.296851574,31.78410795,0.899550225,0.449775112,6.533435819,8.378170638,10.76095311,0.614911606,9.377401998,56.49500384,7.840122982,13.02966102,32.41525424,22.35169492,7.944915254,4.661016949,6.144067797,3.601694915,2.542372881,7.309322034
E01001965,131.7,1627,22.80270437,70.55931162,6.63798402,63.98279041,3.257529195,0,15.24277812,1.290719115,1.044867855,2.95021512,1.84388445,1.290719115,0.24585126,0.12292563,1.044867855,1.044867855,1.59803319,2.397049785,0.86047941,0.24585126,1.536570375,1.051051051,7.507507508,45.4954955,23.42342342,22.07207207,0.45045045,0,24.96194825,46.11872146,0.304414003,7.914764079,2.435312024,16.28614916,1.217656012,0.761035008,7.722929936,7.324840764,7.802547771,0.636942675,8.439490446,63.21656051,4.856687898,14.67391304,36.63043478,23.80434783,7.282608696,3.47826087,4.891304348,3.260869565,2.173913043,3.804347826
E01001966,29.3,1513,21.01784534,65.89557172,13.08658295,66.15994712,3.04031725,0,13.81361533,1.057501652,0.660938533,2.181097158,1.321877065,2.247191011,0.39656312,0.39656312,0.39656312,2.115003305,1.387970919,1.652346332,0.859220093,0.528750826,1.784534038,9.594095941,29.70479705,29.15129151,14.02214022,16.23616236,1.10701107,0.184501845,38.31775701,36.44859813,0.186915888,3.738317757,1.121495327,19.81308411,0,0.373831776,8.117154812,6.025104603,11.54811715,0.753138075,9.456066946,58.41004184,5.690376569,14.55696203,37.59493671,21.64556962,8.101265823,6.455696203,3.670886076,3.291139241,1.139240506,3.544303797
E01002027,139.3,1537,17.50162655,71.89329863,10.60507482,27.06571243,1.821730644,0.065061809,28.56213403,2.147039688,0.650618087,1.236174366,2.081977879,3.708523097,2.01691607,2.862719584,1.951854262,5.270006506,6.441119063,8.848405986,1.951854262,1.561483409,1.756668835,6.049822064,7.295373665,59.25266904,9.252669039,17.97153025,0,0.177935943,15.2173913,22.2826087,0.362318841,27.35507246,3.442028986,29.89130435,0.543478261,0.905797101,19.40063091,9.621451104,9.069400631,1.025236593,11.04100946,35.72555205,14.11671924,7.856191744,18.9081225,14.78029294,9.187749667,10.78561917,7.989347537,11.05193076,4.793608522,14.64713715
E01002028,147.4,1767,17.20430108,74.53310697,8.262591963,27.56083758,3.50877193,0,26.37238257,3.50877193,1.018675722,1.188455008,2.433503113,4.074702886,0.848896435,1.754385965,2.376910017,3.395585739,6.677985286,8.205998868,2.6032824,0.622524052,3.848330504,6.574923547,8.868501529,58.25688073,7.339449541,15.29051988,3.669724771,0,16.27906977,23.41085271,0.930232558,25.89147287,1.860465116,29.30232558,0.775193798,1.550387597,18.79699248,9.97949419,10.66302119,1.025290499,9.70608339,36.15857826,13.67053999,7.166853303,19.14893617,14.22172452,11.64613662,9.966405375,8.846584546,9.742441209,5.823068309,13.43784994
E01002032,172.2,1813,21.89740761,71.75951462,6.343077772,24.60011031,2.923331495,0,27.46828461,2.537231109,0.992829564,1.10314396,3.199117485,3.585217871,0.937672366,1.544401544,3.309431881,2.923331495,7.722007722,8.88030888,2.757859901,2.151130723,3.364589079,4.749679076,8.729139923,38.63928113,26.82926829,20.02567394,1.026957638,0,8.959156785,17.25955204,0.92226614,48.22134387,2.371541502,19.36758893,0.92226614,1.976284585,23.65819209,11.29943503,11.93502825,1.906779661,8.474576271,28.38983051,14.33615819,8.125,15.125,11.625,9.625,12.375,10.75,9.75,5.25,17.375
E01002033,155.6,1908,23.68972746,67.81970649,8.490566038,23.74213836,3.459119497,0.052410901,25.52410901,2.568134172,0.786163522,1.153039832,2.096436059,2.777777778,0.524109015,4.979035639,1.991614256,4.716981132,7.442348008,8.595387841,3.983228512,2.725366876,2.882599581,8.543417367,9.383753501,57.56302521,11.06442577,13.30532213,0.140056022,0,11.56558533,17.63046544,0.282087447,41.60789845,2.961918195,22.70803949,1.269393512,1.97461213,22.18406593,10.98901099,10.6456044,1.785714286,11.19505495,28.50274725,14.6978022,9.673366834,13.81909548,11.05527638,8.668341709,11.55778894,10.67839196,10.05025126,7.035175879,17.46231156
E01001976,157.4,1628,23.8943489,67.01474202,9.090909091,15.84766585,2.702702703,0.307125307,24.26289926,2.088452088,1.167076167,1.228501229,2.886977887,1.71990172,1.167076167,2.886977887,0.798525799,3.378378378,13.63636364,17.93611794,4.2997543,0.675675676,3.00982801,6.578947368,7.602339181,31.14035088,14.18128655,40.20467836,0.292397661,0,15.11811024,22.67716535,0.94488189,9.133858268,19.21259843,30.5511811,0.62992126,1.732283465,23.16384181,12.91364003,12.18724778,0.968523002,9.604519774,25.18159806,15.98062954,6.618705036,13.66906475,10.50359712,10.35971223,13.09352518,12.51798561,7.338129496,5.467625899,20.43165468
E01001977,174.4,1580,24.87341772,66.20253164,8.924050632,16.26582278,2.341772152,0,26.70886076,1.898734177,0.886075949,0.82278481,4.050632911,2.405063291,3.037974684,1.772151899,1.265822785,2.658227848,14.74683544,12.97468354,3.670886076,0.759493671,3.734177215,3.805175038,7.305936073,23.13546423,22.98325723,40.79147641,1.826484018,0.152207002,11.23966942,19.83471074,0.991735537,16.69421488,17.02479339,30.08264463,1.32231405,2.809917355,25.35804549,11.37320977,12.13142376,1.179443976,10.1095198,22.49368155,17.35467565,7.559055118,10.23622047,12.75590551,8.661417323,13.38582677,11.33858268,9.448818898,7.086614173,19.52755906
E01001978,144.1,1905,21.73228346,66.82414699,11.44356955,15.80052493,2.467191601,0,20.41994751,2.099737533,1.679790026,1.102362205,2.519685039,1.942257218,0.892388451,1.57480315,1.364829396,4.829396325,16.58792651,16.43044619,4.304461942,0.787401575,5.196850394,3.981264637,5.035128806,20.0234192,44.73067916,23.7704918,2.224824356,0.234192037,9.035409035,16.84981685,0.976800977,21.61172161,19.41391941,28.44932845,1.465201465,2.197802198,28.30315225,11.7370892,11.4017438,1.207243461,8.517773307,24.2119383,14.62105969,5.22875817,10.58823529,10.32679739,9.934640523,13.33333333,14.64052288,9.803921569,5.751633987,20.39215686
E01001979,112.3,2199,24.51114143,70.21373352,5.275125056,13.73351523,1.273306048,0,25.23874488,2.091859936,1.1368804,1.182355616,1.318781264,2.319236016,0.591177808,2.546612096,2.683037744,4.456571169,15.50704866,13.09686221,3.410641201,1.546157344,7.867212369,5.466970387,6.036446469,27.33485194,39.40774487,14.92027335,6.605922551,0.227790433,8.392434988,12.52955083,5.555555556,11.11111111,25.88652482,31.678487,1.536643026,3.309692671,21.80722892,10.18072289,12.22891566,0.602409639,14.87951807,24.69879518,15.60240964,7.515151515,14.90909091,11.03030303,11.15151515,12,10.90909091,10.18181818,6.060606061,16.24242424
E01002074,160,2122,27.61545711,62.86522149,9.519321395,18.61451461,1.790763431,0,16.91800189,2.87464656,1.837888784,0.989632422,1.178133836,0.754005655,0.706880302,1.083883129,0.895381715,2.921771913,17.86050895,16.11687088,7.445805844,0.942507069,7.068803016,5.074971165,8.881199539,17.99307958,53.28719723,12.11072664,2.652825836,0,7.302709069,17.78563015,3.297997644,30.97762073,12.83863369,24.85276796,1.060070671,1.884570082,29.6875,14.32291667,11.71875,1.7578125,9.830729167,20.37760417,12.3046875,5.82010582,12.96296296,9.656084656,12.83068783,12.6984127,13.88888889,9.788359788,5.952380952,16.4021164
E01002077,147.2,2079,26.11832612,68.92736892,4.954304954,22.60702261,1.683501684,0.240500241,22.36652237,2.356902357,1.394901395,1.202501203,1.491101491,3.944203944,0.432900433,0.721500722,2.741702742,2.501202501,14.91101491,11.25541126,3.367003367,2.645502646,4.136604137,4.60251046,5.439330544,13.38912134,65.55090656,6.415620642,4.60251046,0,5.393586006,8.309037901,2.332361516,26.09329446,32.21574344,22.01166181,0.728862974,2.915451895,23.76302083,14.58333333,12.6953125,0.846354167,14.32291667,17.70833333,16.08072917,6.298200514,8.868894602,6.426735219,11.8251928,12.72493573,13.62467866,12.33933162,5.526992288,22.36503856
E01002079,156.4,1642,24.84774665,66.62606577,8.526187576,13.7637028,1.887941535,0.182704019,30.81607795,1.522533496,1.278928136,0.609013398,2.436053593,1.644336175,1.035322777,2.131546894,1.766138855,4.811205847,13.70280146,11.57125457,3.166869671,2.801461632,4.872107186,11.21157324,12.83905967,61.48282098,6.148282098,8.318264014,0,0,20.59369202,27.45825603,0.556586271,8.719851577,6.67903525,31.16883117,3.525046382,1.298701299,24.79740681,9.562398703,10.85899514,1.13452188,10.04862237,25.68881686,17.90923825,6.956521739,14.20289855,11.01449275,9.855072464,10.28985507,11.01449275,8.260869565,6.956521739,21.44927536
E01002081,127.2,1769,20.68965517,69.41775015,9.892594686,16.84567552,1.413227812,0.113058225,22.49858677,2.656868287,1.187111362,0.508762012,2.430751837,3.109101187,0.565291125,2.93951385,2.48728095,3.674392312,14.52798191,11.87111362,6.048615037,1.8089316,5.313736574,6.771653543,5.196850394,19.52755906,59.68503937,5.511811024,3.307086614,0,5.853658537,13.98373984,0,48.7804878,6.991869919,21.46341463,1.300813008,1.62601626,29.15181753,10.90520314,11.76051319,0.784034212,12.75837491,18.8168211,15.82323592,5.518394649,9.364548495,9.698996656,11.53846154,11.0367893,12.37458194,10.86956522,6.18729097,23.41137124
E01002082,78.4,1508,26.92307692,66.18037136,6.896551724,13.52785146,0.862068966,0.066312997,18.89920424,1.193633952,1.326259947,0.99469496,1.724137931,1.061007958,1.724137931,2.188328912,0.066312997,3.315649867,24.60212202,11.40583554,10.74270557,0.795755968,5.50397878,8.802816901,9.507042254,20.07042254,58.09859155,3.521126761,0,0,2.288732394,7.218309859,0.176056338,42.78169014,36.61971831,7.394366197,0.704225352,2.816901408,29.58257713,14.79128857,13.61161525,1.08892922,11.52450091,16.8784029,12.52268603,6.163021869,8.946322068,8.151093439,8.946322068,10.73558648,13.32007952,10.73558648,11.72962227,21.27236581
E01002086,67.2,1646,19.62332928,68.83353584,11.54313487,21.44592953,2.97691373,0.243013366,25.94167679,2.247873633,0.789793439,1.032806804,2.55164034,2.247873633,1.518833536,0.668286756,1.761846902,2.916160389,14.94532199,9.234507898,3.037667072,1.27582017,5.164034022,3.90625,7.1875,34.21875,34.21875,20.3125,0.15625,0,17.52066116,19.50413223,0.330578512,29.4214876,6.776859504,23.30578512,0.826446281,2.314049587,26.60619803,9.750566893,11.48904006,1.360544218,9.826152683,28.42025699,12.54724112,8.005617978,17.55617978,11.23595506,10.6741573,9.550561798,9.129213483,8.56741573,6.741573034,18.53932584
E01002088,88,1853,17.59309228,71.39773341,11.00917431,26.28170534,2.482460874,0.215866163,32.54182407,1.726929304,1.241230437,1.241230437,2.590393956,3.184025904,1.403130059,1.942795467,3.022126282,3.831624393,5.666486778,4.749055586,3.076092822,0.809498111,3.993524015,6.160458453,7.593123209,44.55587393,21.48997135,18.48137536,1.719197708,0,24.12790698,24.56395349,0.581395349,8.575581395,7.703488372,30.81395349,2.325581395,1.308139535,23.51015062,7.989521938,9.823182711,1.309757695,7.924034054,34.3156516,15.12770138,9.628008753,20.89715536,12.69146608,10.1750547,10.06564551,6.892778993,7.658643326,5.579868709,16.41137856
E01002089,327.6,1520,28.42105263,64.93421053,6.644736842,12.82894737,0.657894737,0.328947368,19.01315789,1.842105263,2.236842105,0.921052632,0.723684211,0.065789474,0,1.513157895,0.592105263,2.631578947,34.21052632,10.92105263,5.460526316,1.25,4.802631579,0.92879257,2.321981424,3.560371517,92.7244582,0.464396285,0,0,1.552795031,4.347826087,0.621118012,81.67701863,3.571428571,5.434782609,0.621118012,2.173913043,29.59558824,16.54411765,15.16544118,1.102941176,9.742647059,15.90073529,11.94852941,3.837953092,9.381663113,6.396588486,7.036247335,13.43283582,16.63113006,10.87420043,10.44776119,21.96162047
E01001967,94.2,1655,20.72507553,66.64652568,12.62839879,66.28398792,2.658610272,0.302114804,13.47432024,2.114803625,1.087613293,2.47734139,1.812688822,1.63141994,0.120845921,0.120845921,0.785498489,1.329305136,1.450151057,1.087613293,0.664652568,0.906344411,1.6918429,1.674277017,14.00304414,37.29071537,3.652968037,43.22678843,0.152207002,0,35.86097946,36.33491311,0.315955766,2.05371248,3.633491311,21.16903633,0.473933649,0.157977883,6.93597561,5.716463415,8.841463415,0.457317073,11.8902439,60.28963415,5.868902439,17.27272727,30.90909091,25.90909091,7.840909091,5.568181818,4.772727273,2.954545455,0.909090909,3.863636364
E01001968,129.9,1834,17.9389313,71.64667394,10.41439477,56.37949836,3.435114504,0.272628135,19.08396947,1.908396947,0.54525627,2.671755725,2.017448201,2.453653217,0.163576881,0.054525627,0.981461287,2.017448201,0.599781897,1.581243184,1.526717557,0.109051254,4.198473282,2.010050251,10.67839196,17.96482412,17.33668342,51.75879397,0.251256281,0,20.95115681,31.23393316,0.128534704,5.526992288,2.956298201,37.01799486,1.928020566,0.257069409,7.375415282,5.448504983,9.568106312,0.996677741,9.966777409,59.40199336,7.242524917,11.86440678,32.20338983,26.55367232,8.097928437,4.896421846,6.308851224,4.237288136,1.506591337,4.331450094
E01001996,66.5,1625,20.61538462,69.66153847,9.723076922,64.30769231,3.2,0,17.23076923,1.292307692,0.369230769,1.723076923,1.292307692,2.584615385,0.246153846,0,0.738461538,0.984615385,2.092307692,1.661538462,0.492307692,0.492307692,1.292307692,3.351955307,15.6424581,19.97206704,47.06703911,13.12849162,0.837988827,0,18.62464183,36.96275072,0.286532951,1.575931232,6.446991404,33.5243553,1.432664756,1.146131805,9.224806202,6.124031008,10.07751938,0.930232558,11.62790698,56.35658915,5.658914729,14.76137625,32.74139845,22.75249723,8.990011099,4.883462819,5.882352941,3.218645949,2.108768036,4.661487236
E01001997,82.8,1579,15.07283091,78.02406586,6.90310323,60.41798607,3.166561115,0,19.63267891,1.076630779,0.316656111,1.64661178,2.786573781,2.089930336,0.443318556,0.063331222,1.329955668,1.583280557,1.266624446,0.696643445,0.633312223,0.189993667,2.659911336,1.712779974,9.486166008,10.67193676,28.45849802,35.96837945,13.70223979,0,15.06849315,25.61643836,0.136986301,1.095890411,2.739726027,52.73972603,1.780821918,0.821917808,5.443698732,5.219985086,8.575689784,0.447427293,9.917971663,62.86353468,7.531692767,12.32604374,29.32405567,28.42942346,11.33200795,4.274353877,5.864811133,2.882703777,1.292246521,4.274353877
E01002075,47.6,1777,24.87338211,68.88013506,6.246482837,21.55317952,1.744513225,0.16882386,19.35846933,2.644907147,1.181767023,0.900393922,1.688238604,4.783342712,1.406865504,0.450196961,1.238041643,3.207653348,16.09454136,14.46257738,3.038829488,1.406865504,4.670793472,10.75949367,11.55063291,29.43037975,29.58860759,18.67088608,0,0,12.43697479,22.18487395,0.336134454,21.00840336,17.98319328,21.51260504,2.016806723,2.521008403,24.49438202,12.9588015,12.28464419,0.674157303,11.53558052,23.22097378,14.83146067,6.676783005,11.98786039,8.042488619,13.50531108,12.59484067,11.38088012,10.01517451,8.801213961,16.99544765
E01002076,173.8,1888,23.83474576,68.27330508,7.891949153,16.41949153,1.112288136,0.052966102,23.41101695,2.701271186,1.641949153,0.31779661,2.118644068,3.072033898,1.165254237,2.012711864,2.330508475,5.61440678,14.35381356,13.55932203,4.608050847,1.218220339,4.290254237,9.399075501,13.55932203,57.16486903,12.78890601,6.779661017,0.30816641,0,16.90140845,24.41314554,1.095461659,19.09233177,7.198748044,28.32550861,1.251956182,1.72143975,22.80945758,10.91794159,11.61335188,1.043115438,14.11682893,22.80945758,16.68984701,4.858299595,12.41565452,7.287449393,13.76518219,12.14574899,12.82051282,12.01079622,5.533063428,19.16329285
E01002078,77.7,2194,22.37921604,70.69279855,6.927985414,20.10027347,1.367365542,0,22.83500456,2.461257976,1.230628988,1.777575205,2.096627165,1.549680948,0.63810392,2.096627165,1.595259799,3.55515041,18.82406563,11.57702826,3.008204193,1.093892434,4.19325433,3.092783505,3.298969072,10,81.13402062,1.75257732,0.206185567,0.515463918,8.832807571,21.13564669,1.577287066,36.06729758,9.253417455,20.7150368,1.261829653,1.156677182,23.07692308,11.92014093,12.91837933,1.056958309,7.809747504,27.95067528,15.26717557,7.357512953,16.99481865,12.5388601,10.67357513,9.637305699,10.67357513,10.3626943,7.25388601,14.50777202
E01002080,25.3,1593,17.32580038,73.88575015,8.788449466,15.25423729,1.94601381,0.816070308,22.78719397,1.381042059,1.94601381,0.313873195,2.824858757,4.268675455,4.770872567,2.071563089,4.770872567,5.775266792,14.43816698,9.416195857,3.829252982,0.313873195,3.075957313,8.79541109,13.95793499,54.87571702,12.42829828,8.986615679,0.956022945,0,22.94117647,23.1372549,0.980392157,6.274509804,9.411764706,32.94117647,1.37254902,2.941176471,19.58997722,10.09870919,10.55429005,1.290812453,10.55429005,28.92938497,18.98253607,7.489597781,14.28571429,8.876560333,9.153952843,11.37309293,9.292649098,11.78918169,5.825242718,21.91400832
